x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
1.31365,-534.03821,1000.75718,-131.10176,-0.00000,Slussen,0.60421,-0.47422,5473.60123,-89186.60248,False,False,-2.62730
0.67909,720.94640,1000.93733,-67.53329,0.00000,Entrée,0.90864,-0.41117,5474.20965,-89186.80962,True,False,-1.35817
2.02492,-1893.14768,1000.58517,-202.25156,-0.00000,KTH Biblioteket,2.04928,-0.46889,5473.16941,-89184.22715,False,False,-4.04984
-0.06541,1272.93228,1000.88549,7.07626,0.00000,Lindstedsvägen 24,2.76744,0.62808,5472.68253,-89188.46429,True,False,0.13082
1.24279,-363.79768,1000.65013,-123.74939,-0.00000,Slussen,-0.10241,-0.27183,5471.92315,-89185.68690,False,False,-2.48558
1.15996,-246.11176,1000.18721,-115.87651,-0.00000,N/A,-0.04039,-0.07154,5472.38465,-89184.82093,False,False,-2.31993
1.09666,-1717.52456,1000.64127,-109.30015,-0.00000,Östra stationen,-0.52295,0.38896,5476.13222,-89186.15117,False,False,-2.19332
0.91707,-998.22801,1000.54191,-91.33108,-0.00000,Entrée,0.24778,-1.22741,5478.73114,-89189.59781,False,False,-1.83413
1.60099,-920.47423,1000.17046,-159.97970,-0.00000,Entrée,1.06939,-1.40252,5474.05829,-89185.11326,False,False,-3.20198
0.32323,671.96093,1000.62598,-32.21901,0.00000,Entrée,-2.37547,1.37672,5475.11253,-89185.12458,False,False,-0.64646
3.20955,-1976.50280,1000.74650,-320.72937,-0.00000,KTH Biblioteket,2.05532,-4.47022,5474.94395,-89186.57305,True,False,-6.41910
1.45009,1968.23029,1000.40355,-144.95279,0.00000,KTH Biblioteket,2.56824,-0.67468,5472.76231,-89185.59171,True,True,-2.90017
0.93834,792.86747,1000.68823,-93.65253,0.00000,Entrée,0.23299,-0.86900,5476.66556,-89184.66909,True,False,-1.87667
2.00276,-712.26801,1000.63770,-200.17129,-0.00000,Entrée,2.53488,-4.52533,5474.64270,-89187.42896,True,False,-4.00552
0.50901,-24.64599,1000.93232,-50.56811,-0.00000,N/A,-0.20392,-1.33778,5474.35118,-89186.03527,False,False,-1.01802
0.64655,571.25197,1000.24847,-64.53059,0.00000,Slussen,2.94302,-1.65007,5473.02479,-89187.37122,True,False,-1.29311
1.81692,-954.42287,1000.34894,-181.56739,-0.00000,Brinnelvägen 8,2.15632,-0.76224,5473.46811,-89186.21940,False,False,-3.63384
1.72219,-243.23666,1001.01849,-171.67976,-0.00000,Slussen,4.50257,-1.32591,5473.44225,-89186.78596,True,False,-3.44438
1.08914,517.40451,1000.64861,-108.73507,0.00000,Slussen,1.50235,1.43773,5474.05525,-89187.35891,True,False,-2.17828
0.54693,-1659.91723,1000.91341,-54.42770,-0.00000,Östra stationen,-0.98293,-0.10422,5471.45704,-89185.41260,False,False,-1.09385
1.97859,1103.49111,1000.76624,-197.58291,0.00000,Brinnelvägen 8,2.71216,-3.81723,5472.94290,-89186.73499,True,False,-3.95718
1.49621,-625.55853,1000.28928,-149.49594,-0.00000,Slussen,3.31150,-1.20353,5473.89352,-89186.24584,False,False,-2.99243
2.14706,364.06806,1000.61813,-214.37370,0.00000,N/A,3.04680,-3.38837,5472.36010,-89185.07758,True,False,-4.29412
1.01787,-1340.54549,1000.36072,-101.52475,-0.00000,Lindstedsvägen 24,1.72662,-1.52333,5478.74872,-89185.49437,False,False,-2.03575
1.14836,-1024.36636,1000.65190,-114.63833,-0.00000,Brinnelvägen 8,1.71129,-1.16730,5478.76269,-89184.52473,False,False,-2.29671
1.29388,-264.52733,1000.23140,-129.35883,-0.00000,N/A,1.36511,-2.47443,5475.03817,-89183.34939,True,False,-2.58776
2.73144,-637.57968,1000.70776,-272.90833,-0.00000,Entrée,4.40757,-4.64711,5473.63720,-89185.11730,True,False,-5.46288
1.52538,-511.34932,1001.09270,-151.98756,-0.00000,Slussen,2.51643,-1.94428,5475.07939,-89187.04480,True,False,-3.05076
0.61347,799.67086,1000.45085,-61.17471,0.00000,Entrée,1.38958,-0.21537,5473.00354,-89184.29459,True,False,-1.22694
0.60191,1536.14782,1000.83050,-59.79307,0.00000,Lindstedsvägen 24,3.37796,-2.18950,5474.18810,-89185.45335,True,False,-1.20382
2.87036,-880.33145,1000.60339,-286.86019,-0.00000,Brinnelvägen 8,2.07854,-3.58641,5474.36005,-89182.49703,True,False,-5.74071
0.17497,160.00561,1000.35203,-17.31525,0.00000,N/A,0.60300,-0.10825,5475.95580,-89187.44559,False,False,-0.34994
1.46782,-757.39083,1000.57559,-146.69783,-0.00000,Entrée,2.81115,-0.33469,5473.06254,-89186.65557,False,False,-2.93564
1.00848,-699.45276,1000.72231,-100.55075,-0.00000,Slussen,0.84922,-1.04343,5475.20394,-89185.14267,False,False,-2.01696
1.88991,904.69063,1000.61934,-188.82758,0.00000,Entrée,3.47539,-0.13802,5474.62219,-89184.29191,True,False,-3.77981
1.99545,257.79238,1000.37410,-199.33324,0.00000,N/A,1.68366,-2.76302,5472.66695,-89185.60220,True,False,-3.99090
0.48042,1209.67423,1000.25537,-47.89507,0.00000,Brinnelvägen 8,-0.43176,1.03403,5474.28119,-89187.49501,True,False,-0.96083
0.84657,-27.41158,1000.69313,-84.16715,-0.00000,N/A,1.52578,-2.66342,5472.94031,-89186.32735,False,False,-1.69314
1.91348,294.92644,1000.55114,-191.09057,0.00000,N/A,1.50317,-2.26852,5475.90921,-89185.04219,True,False,-3.82697
0.02794,-951.89227,1000.46123,-2.71688,-0.00000,Entrée,2.74673,-1.92530,5474.59834,-89184.91704,False,False,-0.05587
0.87816,-36.53040,1000.26162,-87.73825,-0.00000,N/A,1.88831,1.42804,5475.24277,-89183.55860,False,False,-1.75632
3.53924,-241.25065,1000.62743,-353.37612,-0.00000,Slussen,2.32159,-1.41646,5474.46541,-89188.29448,True,False,-7.07847
0.19273,-830.57119,1000.83312,-18.88297,-0.00000,Entrée,1.20984,-1.19686,5477.27453,-89189.65701,False,False,-0.38546
-0.02949,-1029.71809,1000.88847,3.41684,-0.00000,Entrée,1.45166,0.69706,5477.23564,-89188.08100,False,False,0.05898
0.99432,153.29709,1000.26121,-99.28091,0.00000,N/A,0.80563,1.46936,5474.74382,-89183.33829,True,False,-1.98864
0.05721,831.74866,1000.16093,-5.68271,0.00000,Entrée,1.87193,-0.52492,5473.87357,-89185.12310,False,False,-0.11441
1.09516,819.57865,1000.47732,-109.14969,0.00000,Entrée,-3.83610,0.52354,5475.61459,-89184.88887,True,False,-2.19031
0.82510,1752.16695,1000.84491,-82.09283,0.00000,Östra stationen,0.24640,-2.46729,5473.48538,-89186.67645,True,False,-1.65019
3.81934,281.33768,1000.38022,-381.70833,0.00000,N/A,2.35168,-2.94346,5471.91393,-89185.43635,True,False,-7.63868
2.45349,-788.91677,1000.40578,-245.17180,-0.00000,Entrée,2.44822,-1.91299,5474.23426,-89184.90308,True,False,-4.90698
0.64143,-433.36887,1000.64934,-63.60575,-0.00000,Slussen,1.75782,1.12048,5474.05728,-89187.06000,False,False,-1.28286
1.86373,-1117.28086,1000.70334,-186.05388,-0.00000,Brinnelvägen 8,3.86492,-0.90956,5474.99416,-89188.91109,False,False,-3.72747
1.62277,-299.10227,1000.49313,-162.01808,-0.00000,Slussen,4.04783,-1.90382,5474.57386,-89185.33395,True,False,-3.24554
1.00190,-1201.27515,1000.44139,-100.14064,-0.00000,Brinnelvägen 8,1.00327,-1.21728,5477.76748,-89182.03681,False,False,-2.00381
1.28284,-707.00100,1000.62535,-127.74243,-0.00000,Entrée,0.34057,-2.50514,5473.40717,-89185.78663,False,False,-2.56567
0.44153,841.50641,1000.34484,-43.99181,0.00000,Entrée,1.42925,-1.78797,5474.75773,-89186.74232,True,False,-0.88305
0.36630,-94.13037,1000.59611,-36.38219,-0.00000,N/A,-0.19599,-1.14557,5479.21547,-89184.47284,False,False,-0.73259
-0.21193,-745.97594,1000.74309,21.70109,-0.00000,Slussen,-0.10032,-2.27698,5474.91461,-89186.29096,False,False,0.42385
1.41851,190.01006,1000.18615,-141.70503,0.00000,N/A,2.29179,-1.24454,5473.63903,-89185.19838,True,False,-2.83702
1.52657,-2795.31507,1000.52796,-152.51481,-0.00001,KTH Biblioteket,1.53999,-0.66828,5473.95003,-89185.83397,False,False,-3.05314
0.23923,-400.58755,1000.71241,-23.74963,-0.00000,Slussen,-1.99237,-0.98509,5474.70722,-89186.76509,False,False,-0.47846
0.91268,497.79549,1000.36957,-91.03763,0.00000,Slussen,0.80182,-1.52168,5475.40068,-89187.21482,True,False,-1.82536
0.90709,-465.07372,1000.43334,-90.49571,-0.00000,Slussen,-0.95381,-4.50891,5474.77542,-89183.77914,False,False,-1.81417
0.79874,340.17125,1000.25543,-79.83475,0.00000,Slussen,-0.33898,-1.96640,5476.04586,-89187.06570,True,False,-1.59748
0.72148,794.17094,1000.41533,-71.80122,0.00000,Entrée,0.04942,-0.04622,5475.47889,-89187.34579,True,False,-1.44295
2.44214,-2178.37288,1000.82077,-243.67621,-0.00000,KTH Biblioteket,0.18101,-1.21530,5473.44888,-89185.54932,False,False,-4.88427
1.06612,213.38673,1000.85501,-106.34245,0.00000,N/A,1.05314,0.08026,5477.03577,-89186.09127,True,False,-2.13224
1.75109,516.42480,1000.67402,-174.69777,0.00000,Slussen,2.71052,-0.17363,5471.53595,-89185.26906,True,False,-3.50218
1.26474,2035.59237,1000.46901,-126.30334,0.00000,KTH Biblioteket,4.19131,-2.64133,5475.12641,-89185.70892,True,True,-2.52949
-1.39262,1934.71727,1000.44516,139.53254,0.00000,KTH Biblioteket,-1.65485,2.07030,5474.91975,-89184.95867,False,False,2.78523
0.92816,42.18097,1000.27759,-92.71380,0.00000,N/A,0.92907,2.16329,5475.66270,-89186.24226,False,False,-1.85631
1.57763,-133.76676,1000.44270,-157.55882,-0.00000,N/A,0.95781,-1.41342,5473.39365,-89185.08050,True,False,-3.15526
0.87560,-262.11511,1000.56712,-87.29314,-0.00000,N/A,0.24121,-0.54825,5479.40677,-89187.14260,False,False,-1.75120
2.08138,-70.70857,1000.63626,-207.96643,-0.00000,N/A,0.58779,-2.93548,5476.00538,-89189.14951,True,False,-4.16276
1.88218,-775.12152,1000.25236,-188.18047,-0.00000,Entrée,-0.95143,-1.95575,5472.55448,-89186.69803,True,False,-3.76436
1.97192,642.33429,1000.67714,-196.98715,0.00000,Slussen,1.47327,-1.78742,5473.59347,-89184.83342,True,False,-3.94385
1.22851,-342.45729,1001.07977,-122.36537,-0.00000,Slussen,1.02773,-1.76375,5474.43066,-89185.96879,False,False,-2.45701
0.24281,460.75826,1000.45574,-24.17668,0.00000,Slussen,-1.21561,2.64156,5470.59326,-89184.70697,False,False,-0.48563
1.21580,-49.25917,1000.32581,-121.35092,-0.00000,N/A,2.46312,-1.74437,5474.21501,-89187.30469,True,False,-2.43159
0.97869,1476.86835,1000.60860,-97.75611,0.00000,Lindstedsvägen 24,0.40118,0.12166,5477.03861,-89184.96807,True,False,-1.95738
-0.42069,-134.16128,1000.64256,42.61238,-0.00000,N/A,-0.98408,0.07651,5471.63392,-89185.30939,False,False,0.84137
0.78349,-1495.51737,1000.75765,-77.95652,-0.00000,Lindstedsvägen 24,-0.07085,-2.50822,5476.10086,-89187.34754,False,False,-1.56698
1.20386,-218.46135,1000.43011,-120.25220,-0.00000,N/A,2.01643,-2.29791,5473.66440,-89185.79849,False,False,-2.40772
-0.15286,-1110.97990,1000.31991,15.60327,-0.00000,Entrée,0.99271,-1.08992,5475.88932,-89186.85818,False,False,0.30572
2.08974,-1033.04051,1000.53889,-208.71394,-0.00000,Brinnelvägen 8,1.86925,-2.28360,5474.41073,-89184.06239,True,False,-4.17947
0.56627,-22.28056,1000.25456,-56.59324,-0.00000,N/A,1.97033,-0.45956,5475.24995,-89184.72596,False,False,-1.13253
0.63869,-951.86726,1000.30613,-63.80041,-0.00000,Entrée,0.19898,-0.19833,5476.35071,-89186.72202,False,False,-1.27738
0.77697,-752.80265,1000.79370,-77.43928,-0.00000,Entrée,1.50470,-2.62766,5476.46070,-89189.14254,False,False,-1.55394
1.39656,1761.92450,1000.49344,-139.51796,0.00000,Östra stationen,2.01207,-1.26905,5478.53856,-89185.93142,True,False,-2.79312
1.77470,280.03504,1000.76011,-177.03900,0.00000,N/A,1.15197,-2.73815,5472.09723,-89186.20025,True,False,-3.54939
1.70983,742.60805,1000.27790,-170.85169,0.00000,Slussen,1.41901,-1.69882,5472.75336,-89185.34589,True,False,-3.41966
1.44692,-1933.93915,1000.76602,-144.54278,-0.00000,KTH Biblioteket,1.92540,-1.60287,5473.39677,-89185.15801,False,False,-2.89385
1.80978,-1286.76979,1000.46259,-180.59379,-0.00000,Lindstedsvägen 24,1.16746,0.07005,5471.58456,-89183.83480,False,False,-3.61955
2.25011,-1203.57975,1000.71627,-224.74884,-0.00000,Lindstedsvägen 24,2.76318,-2.15404,5479.53657,-89185.63616,True,False,-4.50022
1.86928,-397.76322,1000.45771,-186.56257,-0.00000,Slussen,1.09039,-1.35274,5474.35938,-89187.78182,True,False,-3.73856
0.74273,382.22134,1000.88879,-73.78203,0.00000,Slussen,0.60780,0.97338,5474.30638,-89185.54247,True,False,-1.48546
-0.92768,377.12410,1000.20398,92.94385,0.00000,Slussen,-1.66834,1.86403,5476.52889,-89188.17915,False,False,1.85536
2.56428,-1256.49303,1000.27230,-256.36095,-0.00000,Lindstedsvägen 24,2.13390,-2.33056,5476.14934,-89185.44602,True,False,-5.12857
0.26760,559.63832,1000.71639,-26.52985,0.00000,Slussen,0.74518,0.19989,5474.89161,-89185.52745,False,False,-0.53519
0.62706,-1468.07340,1000.40861,-62.48426,-0.00000,Lindstedsvägen 24,0.42575,-0.31656,5477.60832,-89188.69662,False,False,-1.25411
2.13619,429.86314,1000.71717,-213.42604,0.00000,Slussen,3.52173,-1.83487,5475.66683,-89181.68495,True,False,-4.27239
1.76518,1084.93268,1001.00046,-175.97930,0.00000,Brinnelvägen 8,1.12958,0.00597,5472.49894,-89184.19691,True,False,-3.53036
-0.11971,-2627.36326,1000.65870,12.30261,-0.00001,KTH Biblioteket,-1.05057,1.90379,5476.27502,-89185.61633,False,False,0.23941
-0.03209,-42.49976,1000.87133,3.53458,-0.00000,N/A,1.37734,-0.82910,5473.34137,-89187.08135,False,False,0.06419
1.13780,-624.47530,1000.26707,-113.57746,-0.00000,Slussen,0.86836,-1.81529,5475.74674,-89186.04682,False,False,-2.27560
2.49850,-52.75345,1000.58341,-249.64966,-0.00000,N/A,3.51192,-2.49501,5480.67061,-89184.90558,True,False,-4.99700
2.38019,-840.38640,1000.65398,-237.68230,-0.00000,Entrée,1.87766,-2.25478,5476.44375,-89182.89695,True,False,-4.76038
1.35682,-1072.92220,1000.34893,-135.52193,-0.00000,Brinnelvägen 8,0.14061,-1.11744,5471.91488,-89185.53167,False,False,-2.71365
1.29093,443.16507,1000.27139,-128.84965,0.00000,Slussen,1.78218,-0.98309,5473.51306,-89185.51279,True,False,-2.58187
0.15818,-1685.40232,1000.74841,-15.42520,-0.00000,Östra stationen,-2.03029,1.90032,5474.45780,-89184.93288,False,False,-0.31635
-0.17533,554.77852,1000.26243,17.64211,0.00000,Slussen,-0.31923,1.93091,5475.26523,-89184.16935,False,False,0.35067
0.67669,346.80766,1000.55249,-67.35219,0.00000,Slussen,2.63483,-0.96723,5473.15578,-89185.55089,True,False,-1.35338
0.09461,-1202.13824,1000.36659,-9.41719,-0.00000,Brinnelvägen 8,-0.77166,-1.46729,5474.77100,-89182.59068,False,False,-0.18923
1.44971,530.58268,1000.85213,-144.72334,0.00000,Slussen,1.76913,-2.88153,5473.08037,-89187.06377,True,False,-2.89942
0.77673,-597.16733,1000.46544,-77.41328,-0.00000,Slussen,0.43339,0.78365,5477.93684,-89187.32007,False,False,-1.55346
1.57869,-578.92555,1000.03353,-157.85973,-0.00000,Slussen,1.80743,-3.05422,5473.22275,-89184.81429,True,False,-3.15739
-1.76107,1267.51649,1000.34980,176.18919,0.00000,Lindstedsvägen 24,0.60672,2.23797,5476.02192,-89186.36435,False,False,3.52214
1.66426,-759.19153,1000.66710,-166.15550,-0.00000,Entrée,1.52799,-2.15775,5472.63544,-89184.21951,False,False,-3.32851
0.91635,-335.77318,1000.26764,-91.48329,-0.00000,Slussen,-1.10996,-0.12631,5472.39142,-89186.19684,False,False,-1.83270
0.35139,-333.61268,1000.82073,-34.68458,-0.00000,N/A,1.39009,0.56942,5475.20673,-89185.77134,False,False,-0.70278
0.73300,2063.75410,1000.72888,-73.13137,0.00000,KTH Biblioteket,-0.01057,0.10418,5479.46760,-89188.56132,True,True,-1.46601
0.57654,-414.98959,1000.57473,-57.52381,-0.00000,Slussen,-0.64730,1.05569,5475.32551,-89185.14806,False,False,-1.15309
2.07697,-968.37742,1000.50838,-207.45645,-0.00000,Brinnelvägen 8,1.32187,-1.50802,5473.76364,-89184.69888,True,False,-4.15393
0.65303,190.43445,1000.44551,-65.16531,0.00000,N/A,0.32092,-0.88399,5472.41594,-89186.38946,False,False,-1.30605
-0.26418,-189.29343,1000.51777,26.64082,-0.00000,N/A,-1.78040,-2.12697,5474.92083,-89184.48843,False,False,0.52836
2.32068,-428.33118,1001.02292,-231.61451,-0.00000,Slussen,2.21773,-3.35320,5476.35560,-89187.40816,True,False,-4.64135
0.65938,-312.81231,1000.78261,-65.59266,-0.00000,N/A,0.12320,-1.88799,5475.65357,-89184.34821,False,False,-1.31876
1.21868,-179.33013,1000.72760,-121.71231,-0.00000,N/A,0.39735,-2.67687,5476.38146,-89185.34254,True,False,-2.43736
0.99559,-190.84658,1000.48810,-99.29420,-0.00000,N/A,1.57724,-0.59763,5475.49478,-89184.41134,False,False,-1.99118
1.41201,-1514.55280,1000.50302,-141.04319,-0.00000,Lindstedsvägen 24,1.77489,-1.25395,5472.89216,-89185.59443,False,False,-2.82402
1.92122,-88.17684,1000.46631,-191.71199,-0.00000,N/A,1.27407,-1.62014,5474.65981,-89185.90481,True,False,-3.84245
1.14713,1747.05514,1000.37333,-114.45228,0.00000,Östra stationen,1.03026,-0.55261,5473.78102,-89187.56492,True,False,-2.29425
0.19166,-1285.63507,1000.59954,-18.65643,-0.00000,Brinnelvägen 8,1.32039,-0.44600,5475.21684,-89183.10977,False,False,-0.38332
2.37574,-226.36108,1000.30262,-237.34045,-0.00000,Slussen,1.26694,-3.35999,5478.93460,-89186.36933,True,False,-4.75147
0.30161,-1336.57566,1000.74539,-29.63482,-0.00000,Brinnelvägen 8,1.17446,0.20433,5470.87778,-89186.39257,False,False,-0.60323
1.51907,1288.25530,1000.88540,-151.67160,0.00000,Brinnelvägen 8,2.00974,-1.07056,5473.05028,-89186.53244,True,False,-3.03814
0.10407,-1485.46652,1000.81388,-10.29536,-0.00000,Lindstedsvägen 24,1.36586,-1.14666,5474.83437,-89185.70232,False,False,-0.20815
0.65673,-1074.68326,1000.14335,-65.59808,-0.00000,Brinnelvägen 8,-0.15236,1.66256,5475.56415,-89185.47301,False,False,-1.31346
0.20324,1871.67936,1000.84816,-19.89861,0.00000,KTH Biblioteket,-1.22616,2.27458,5474.36464,-89186.15863,True,False,-0.40649
1.22166,1063.35742,1000.64788,-121.60586,0.00000,Brinnelvägen 8,2.96659,-2.21240,5474.42028,-89186.20901,True,False,-2.44332
1.75204,-1372.71879,1000.30075,-175.01675,-0.00000,Lindstedsvägen 24,1.45984,-3.01911,5472.67655,-89186.24165,False,False,-3.50409
0.75469,-306.46174,1000.68535,-75.06024,-0.00000,N/A,0.18825,-1.25318,5473.75592,-89186.09666,False,False,-1.50938
1.22888,796.30388,1000.26632,-122.73279,0.00000,Entrée,2.10945,-1.42150,5470.60764,-89185.44722,True,False,-2.45776
0.82311,-967.95256,1000.64927,-82.19139,-0.00000,Entrée,-0.56247,-0.77794,5473.53219,-89188.51506,False,False,-1.64623
1.54097,186.39926,1000.69374,-153.90867,0.00000,N/A,1.43940,-2.05516,5478.00024,-89186.09541,True,False,-3.08195
1.91842,-61.97555,1000.76771,-191.40011,-0.00000,N/A,1.25698,-3.00568,5472.60017,-89186.70147,True,False,-3.83685
0.11237,541.80491,1000.59304,-10.94811,0.00000,Slussen,1.08736,2.19859,5475.08316,-89185.93060,False,False,-0.22475
2.01558,-518.17489,1000.69298,-201.27916,-0.00000,Slussen,1.29112,-1.73823,5474.53992,-89185.14986,True,False,-4.03116
0.30444,399.94995,1000.45935,-30.29321,0.00000,Slussen,0.64978,1.13139,5476.07144,-89188.42148,False,False,-0.60887
1.05022,801.38585,1000.64706,-104.69358,0.00000,Entrée,-0.93224,1.42582,5472.49736,-89184.15586,True,False,-2.10045
2.23040,20.63075,1000.62899,-222.50323,0.00000,N/A,4.07943,-4.09814,5474.01270,-89188.36172,True,False,-4.46081
0.67744,-222.63555,1000.90219,-67.32152,-0.00000,N/A,1.10579,-1.49923,5472.19866,-89186.07383,False,False,-1.35489
2.16380,-640.14711,1000.93222,-216.08422,-0.00000,Entrée,0.27439,0.54672,5473.28128,-89184.94789,True,False,-4.32761
-0.72421,1708.65056,1000.73699,72.60326,0.00000,Östra stationen,-1.90153,1.31615,5471.80206,-89186.03628,False,False,1.44842
0.75861,-334.95793,1000.30725,-75.65814,-0.00000,Slussen,1.74441,0.10806,5475.36344,-89184.91700,False,False,-1.51721
-0.45683,-415.36843,1000.54272,46.12179,-0.00000,N/A,-1.55953,2.57076,5473.13227,-89185.24536,False,False,0.91366
0.34583,-2138.89846,1000.62177,-34.35485,-0.00000,KTH Biblioteket,0.33000,0.70095,5477.11692,-89186.63329,False,False,-0.69167
0.64873,-0.75685,1000.86726,-64.53328,-0.00000,N/A,0.44160,1.11851,5473.71910,-89184.05955,False,False,-1.29746
-1.37099,1072.86706,1000.53507,137.33392,0.00000,Lindstedsvägen 24,-0.73584,1.03757,5473.33339,-89185.17387,False,False,2.74197
2.77504,-2393.20775,1000.17709,-277.48756,-0.00000,KTH Biblioteket,-0.13418,-4.16512,5475.66555,-89185.52776,False,False,-5.55008
0.08254,-873.17089,1000.80312,-7.89858,-0.00000,Entrée,-1.75988,-0.27232,5474.06913,-89187.04474,False,False,-0.16509
0.40203,-278.71365,1000.43141,-40.03849,-0.00000,N/A,0.64720,-0.30284,5474.69371,-89185.55994,False,False,-0.80406
1.16810,-639.28632,1000.87844,-116.26794,-0.00000,Slussen,1.38316,-2.29421,5475.52471,-89188.00251,False,False,-2.33620
1.10760,1194.03525,1000.68372,-110.46734,0.00000,Brinnelvägen 8,0.92415,-1.45469,5473.20121,-89184.86583,True,False,-2.21520
-0.63516,43.53262,1000.79255,64.05880,0.00000,N/A,-1.19567,0.52025,5473.47392,-89185.82054,False,False,1.27032
-1.74143,2876.82914,1000.49497,174.28477,0.00001,KTH Biblioteket,-3.68834,0.72245,5475.50697,-89184.40840,True,True,3.48285
1.43004,7.82587,1000.50306,-142.72548,0.00000,N/A,2.33494,-0.46953,5473.95052,-89185.40247,True,False,-2.86007
-0.81919,1538.88330,1001.02894,82.45548,0.00000,Östra stationen,-1.62731,2.95044,5469.63736,-89186.76754,False,False,1.63839
0.57690,-1587.51327,1000.55849,-57.48619,-0.00000,Lindstedsvägen 24,0.25571,-0.34956,5476.97103,-89187.89401,False,False,-1.15380
1.82159,1154.28114,1000.79751,-182.05343,0.00000,Brinnelvägen 8,2.16194,-3.33520,5476.05337,-89186.36912,True,False,-3.64317
0.33737,-316.33883,1000.35926,-33.41975,-0.00000,N/A,0.05134,-2.41495,5475.05739,-89183.77293,False,False,-0.67475
0.48615,57.94099,1000.42866,-48.33047,0.00000,N/A,0.65083,-0.17505,5477.83786,-89187.03338,False,False,-0.97230
0.58422,2084.39376,1000.59977,-58.27794,0.00000,KTH Biblioteket,-2.10399,-3.21482,5476.40781,-89187.33906,True,True,-1.16844
1.04174,303.42999,1000.50738,-103.92371,0.00000,Slussen,1.55204,-2.30520,5478.35628,-89184.82138,True,False,-2.08349
1.47502,-417.74661,1000.48040,-147.33095,-0.00000,Slussen,1.81508,-0.69233,5474.93509,-89187.35102,True,False,-2.95004
2.13358,-176.38517,1000.45834,-213.30440,-0.00000,N/A,-0.07488,-2.07763,5476.65152,-89187.21099,True,False,-4.26716
-0.32307,1545.56362,1000.64869,32.49273,0.00000,Östra stationen,1.32009,-0.00522,5471.63311,-89188.40479,True,False,0.64615
1.19658,-105.56686,1000.53387,-119.17304,-0.00000,N/A,1.09155,-0.84554,5473.14376,-89185.81767,True,False,-2.39317
2.38273,-337.76926,1000.20044,-238.12649,-0.00000,Slussen,2.34285,-2.70467,5477.73749,-89184.40537,True,False,-4.76545
-0.01945,1271.13033,1000.49849,1.98524,0.00000,Lindstedsvägen 24,0.79357,-2.98805,5475.12551,-89186.27140,True,False,0.03889
1.15179,562.74981,1000.97133,-114.76954,0.00000,Slussen,0.92782,-1.43054,5475.42168,-89186.93772,True,False,-2.30357
1.25358,1770.61484,1000.25601,-125.11280,0.00000,Östra stationen,2.01456,-1.36279,5476.26586,-89185.17795,True,False,-2.50716
1.90702,400.79536,1001.01021,-190.24577,0.00000,Slussen,1.19345,-1.19902,5475.37432,-89187.30623,True,False,-3.81404
0.28926,-802.83330,1000.36464,-28.66245,-0.00000,Entrée,0.43728,0.23345,5473.14670,-89186.57126,False,False,-0.57852
-1.70737,1960.53455,1000.82893,171.13807,0.00000,KTH Biblioteket,-1.73407,1.97443,5477.56774,-89187.70606,False,True,3.41474
0.47162,269.16446,1000.76335,-46.87548,0.00000,Slussen,1.08183,-1.74786,5477.82021,-89186.32073,False,False,-0.94324
2.11263,1529.78531,1000.30991,-211.20251,0.00000,Lindstedsvägen 24,1.66022,-2.38743,5473.81562,-89186.15473,True,False,-4.22526
0.65202,-1088.22382,1000.87613,-64.72154,-0.00000,Brinnelvägen 8,0.29127,-0.93286,5473.27612,-89186.74010,False,False,-1.30405
1.91286,-525.20444,1000.50562,-190.92264,-0.00000,Slussen,2.52368,-0.75202,5476.16775,-89186.58290,True,False,-3.82573
0.76056,1471.01119,1000.53052,-75.58322,0.00000,Lindstedsvägen 24,1.67568,-4.79174,5475.33712,-89185.50207,True,False,-1.52111
1.75568,852.98270,1000.63906,-175.37887,0.00000,Entrée,0.31255,-3.53758,5474.32118,-89184.86371,True,False,-3.51135
1.39548,-2067.60706,1001.11785,-138.96041,-0.00000,KTH Biblioteket,1.07956,0.20617,5472.48877,-89186.45074,False,False,-2.79096
0.58846,869.62110,1000.55809,-58.41498,0.00000,Entrée,0.94041,-0.28652,5473.41790,-89186.63560,True,False,-1.17692
2.05905,-1006.16751,1000.71829,-205.62021,-0.00000,Brinnelvägen 8,2.14060,-0.44708,5473.51295,-89183.98606,True,False,-4.11810
0.59292,1439.46568,1000.85662,-59.08425,0.00000,Lindstedsvägen 24,0.01088,0.64294,5475.93771,-89187.64206,True,False,-1.18583
0.42907,-106.64801,1000.53015,-42.52680,-0.00000,N/A,-0.47187,-0.23570,5473.23406,-89186.96257,False,False,-0.85815
-0.79718,695.60523,1001.11611,80.27773,0.00000,Entrée,-2.09120,-0.42792,5471.31563,-89187.40460,False,False,1.59435
2.59667,221.47209,1000.67983,-259.44745,0.00000,N/A,0.26285,-3.92589,5474.46559,-89185.65470,True,False,-5.19335
0.38005,521.11716,1000.68038,-37.76783,0.00000,Slussen,0.52681,-0.17201,5480.68322,-89184.26860,False,False,-0.76009
0.96212,1411.70287,1000.55108,-95.92917,0.00000,Lindstedsvägen 24,0.13372,-0.66052,5478.23246,-89185.91495,True,False,-1.92423
1.93777,-181.88442,1000.54695,-193.68602,-0.00000,N/A,1.15919,-3.45164,5475.40938,-89185.89793,True,False,-3.87553
2.27029,-229.02279,1000.61471,-226.59819,-0.00000,Slussen,0.35631,-1.45685,5472.71318,-89185.56072,True,False,-4.54058
