y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
Dragspel,0.28059,438.70690,1000.55507,-27.65901,0.00000,Slussen,0.19367,1.14318,5475.27885,-89185.67140,False,False,-0.56118
Dragspel,-0.32824,819.67130,1000.85763,33.12244,0.00000,Entrée,0.28899,0.98849,5475.24496,-89186.12080,False,False,0.65648
Dragspel,2.12284,-807.14014,1000.54375,-211.78201,-0.00000,Entrée,2.45079,-2.00012,5473.82616,-89185.90098,True,False,-4.24569
Nyckelharpa,1.84449,953.33639,1000.62349,-184.15525,0.00000,Entrée,2.24849,-1.81557,5474.93701,-89186.75768,True,False,-3.68899
Dragspel,1.99159,1160.88110,1000.47373,-198.92556,0.00000,Brinnelvägen 8,0.54779,-0.47998,5476.07438,-89185.56570,True,False,-3.98317
Dragspel,0.07486,1798.08508,1000.75100,-7.41240,0.00000,Östra stationen,-0.67509,0.19043,5475.93925,-89186.93101,True,False,-0.14972
Dragspel,2.02363,-1067.07285,1000.95532,-201.90590,-0.00000,Brinnelvägen 8,2.59188,-0.98955,5472.23986,-89187.54045,False,False,-4.04725
Dragspel,-0.83732,200.42280,1000.59243,83.80123,0.00000,Slussen,-0.89547,-0.96899,5475.04796,-89185.27906,False,False,1.67464
Serpent,1.35370,-935.86479,1000.29934,-135.32346,-0.00000,Entrée,-0.86033,-0.57733,5474.77582,-89184.96959,False,False,-2.70740
Nyckelharpa,0.20745,361.21778,1000.38441,-20.59291,0.00000,Slussen,1.02080,-0.83702,5472.39897,-89183.71317,False,False,-0.41489
Serpent,3.23518,127.65002,1000.58274,-323.16196,0.00000,N/A,1.39653,-5.21581,5474.55628,-89186.28784,True,False,-6.47036
Dragspel,1.06878,-409.07276,1000.62474,-106.69639,-0.00000,Slussen,-2.99313,1.18808,5475.45613,-89187.68235,False,False,-2.13756
Dragspel,0.12051,1270.16779,1001.10121,-11.50366,0.00000,Lindstedsvägen 24,2.54274,-2.00482,5473.94699,-89184.46139,True,False,-0.24102
Serpent,0.55556,1351.69962,1000.52181,-55.41167,0.00000,Lindstedsvägen 24,0.09377,2.02230,5472.97352,-89186.28644,True,False,-1.11113
Dragspel,1.69853,1836.62145,1000.52934,-169.42597,0.00000,Östra stationen,1.32861,-0.84305,5474.05570,-89188.23223,True,False,-3.39706
Serpent,1.63134,-533.90995,1000.62868,-163.02362,-0.00000,Slussen,0.36610,-4.59780,5475.03490,-89185.24428,True,False,-3.26267
Dragspel,0.50350,1208.99734,1000.84072,-50.12952,0.00000,Brinnelvägen 8,2.76564,-0.09638,5471.34894,-89186.31533,True,False,-1.00700
Dragspel,2.12353,-961.16119,1000.60697,-212.13822,-0.00000,Brinnelvägen 8,5.67109,-1.02593,5473.68766,-89186.52546,True,False,-4.24706
Serpent,-0.14024,-390.47963,1000.44824,14.13397,-0.00000,N/A,0.39623,-1.12860,5474.33901,-89187.33305,False,False,0.28047
Dragspel,0.08891,2309.97751,1000.82998,-8.56229,0.00000,KTH Biblioteket,1.69083,-0.78588,5472.58014,-89186.25483,True,True,-0.17781
Dragspel,3.21876,-41.38732,1000.84580,-321.37255,-0.00000,N/A,4.51589,-6.38844,5476.60291,-89186.83718,True,False,-6.43753
Dragspel,-0.82721,-521.11970,1000.48878,83.07556,-0.00000,Slussen,-1.36120,0.64626,5477.05576,-89187.95132,False,False,1.65443
Serpent,1.11246,119.70399,1000.79223,-110.84480,0.00000,N/A,2.48593,1.30129,5476.80409,-89183.68888,True,False,-2.22492
Serpent,1.54134,-228.44795,1000.35153,-153.98379,-0.00000,N/A,1.27038,-3.00619,5475.59075,-89186.12098,True,False,-3.08269
Dragspel,0.75118,-941.81599,1000.94966,-74.79176,-0.00000,Entrée,0.00090,1.29567,5474.22121,-89185.11921,False,False,-1.50237
Nyckelharpa,1.43065,-974.52311,1000.39757,-142.89590,-0.00000,Brinnelvägen 8,0.84072,-1.17501,5474.47306,-89186.51233,False,False,-2.86129
Dragspel,2.61033,-299.17074,1000.86641,-260.54574,-0.00000,Slussen,3.80773,-3.15355,5475.88484,-89186.14260,True,False,-5.22066
Serpent,1.00704,-693.66321,1000.77583,-100.30221,-0.00000,Slussen,2.75280,-0.68805,5473.91742,-89185.48373,False,False,-2.01408
Serpent,2.22170,-1017.25942,1000.57711,-221.87630,-0.00000,Brinnelvägen 8,2.89054,-1.35903,5476.66014,-89183.72409,True,False,-4.44341
Dragspel,2.61889,-846.86504,1000.10340,-261.83006,-0.00000,Brinnelvägen 8,-0.11244,-2.23738,5475.04077,-89187.00380,True,False,-5.23777
Dragspel,-0.61105,-38.53072,1000.32783,61.30186,-0.00000,N/A,-0.63864,0.91986,5474.40046,-89186.20633,False,False,1.22210
Dragspel,1.75109,-61.72676,1000.82364,-174.85824,-0.00000,N/A,2.65403,-3.46330,5471.24401,-89184.46406,True,False,-3.50218
Dragspel,0.31898,-611.49304,1000.67216,-31.82885,-0.00000,Slussen,1.09095,-2.00140,5474.87427,-89185.54407,False,False,-0.63796
Dragspel,0.92258,-966.76057,1000.32058,-91.98373,-0.00000,Entrée,3.15746,-0.80911,5472.27027,-89185.32264,False,False,-1.84515
Dragspel,3.91546,-2725.37179,1000.21974,-391.51625,-0.00001,KTH Biblioteket,5.64221,-3.97850,5475.72325,-89188.46731,True,False,-7.83092
Nyckelharpa,0.43256,376.69453,1000.25923,-43.11843,0.00000,Slussen,1.23536,-0.74508,5479.05365,-89186.63604,False,False,-0.86512
Serpent,0.11276,1169.41486,1000.48060,-11.04927,0.00000,Brinnelvägen 8,1.26620,0.25578,5475.73042,-89185.33028,True,False,-0.22553
Dragspel,0.63476,-501.88119,1000.69090,-63.35464,-0.00000,Slussen,2.19979,-2.36863,5476.40546,-89184.00300,False,False,-1.26953
Dragspel,0.81220,433.20154,1000.71863,-80.95958,0.00000,Slussen,-0.15545,-0.85911,5471.58033,-89184.83578,True,False,-1.62439
Dragspel,1.30997,31.81117,1000.62998,-130.55190,0.00000,N/A,2.94045,-2.31718,5474.17899,-89188.36686,True,False,-2.61993
Dragspel,3.52787,-1824.80105,1000.61612,-352.70943,-0.00000,KTH Biblioteket,3.09875,-2.56287,5475.73542,-89186.55062,True,False,-7.05574
Nyckelharpa,0.19332,1259.05831,1000.35919,-19.08423,0.00000,Lindstedsvägen 24,0.27328,-1.28565,5478.51021,-89187.27985,True,False,-0.38665
Dragspel,1.74577,-707.31135,1000.54688,-174.28730,-0.00000,Entrée,2.47713,-0.74676,5474.91809,-89188.07916,True,False,-3.49154
Nyckelharpa,1.31791,-249.58478,1000.51512,-131.50936,-0.00000,N/A,1.32492,-1.33798,5477.51337,-89186.45591,True,False,-2.63583
Dragspel,0.91027,-1251.68227,1001.19978,-90.45809,-0.00000,Brinnelvägen 8,1.07014,-1.10125,5475.16277,-89185.49527,False,False,-1.82054
Nyckelharpa,0.97907,965.50284,1000.37919,-97.72362,0.00000,Entrée,0.41102,-1.45107,5472.35133,-89185.18497,True,False,-1.95814
Serpent,2.14524,-1706.70372,1000.64922,-214.39048,-0.00000,Ostra stationen,2.85231,-0.35040,5474.09496,-89184.93503,False,False,-4.29048
Serpent,-0.05829,-236.71961,1000.73889,6.26108,-0.00000,N/A,-1.03884,-2.36598,5474.38839,-89186.37316,False,False,0.11659
Dragspel,-0.45117,263.39975,1000.77225,45.25198,0.00000,Slussen,-2.91852,0.97323,5474.18222,-89184.23993,False,False,0.90234
Nyckelharpa,-0.24770,1860.82384,1000.40386,24.90481,0.00000,KTH Biblioteket,0.93335,0.29291,5478.06333,-89185.71505,True,False,0.49540
Dragspel,0.60178,346.93680,1000.46496,-60.09324,0.00000,Slussen,1.79864,0.26196,5476.24625,-89185.42741,False,False,-1.20357
Nyckelharpa,2.32842,-355.46377,1000.51872,-232.58199,-0.00000,Slussen,3.47018,-1.11677,5474.49816,-89187.84809,True,False,-4.65683
Dragspel,0.23815,166.56409,1000.35478,-23.47776,0.00000,N/A,-1.62147,0.37805,5473.56693,-89185.90495,False,False,-0.47631
Serpent,1.31509,-571.51732,1000.32221,-131.42487,-0.00000,Slussen,0.70167,-3.88553,5474.05273,-89185.31766,False,False,-2.63017
Nyckelharpa,1.02253,-1103.68233,1000.63507,-101.98369,-0.00000,Brinnelvägen 8,1.59724,0.60963,5475.33880,-89185.73612,False,False,-2.04507
Serpent,0.57666,1457.10958,1000.61795,-57.55232,0.00000,Lindstedsvägen 24,-0.02451,0.21805,5475.03156,-89183.77749,True,False,-1.15332
Dragspel,1.75161,387.10605,1000.71832,-174.72333,0.00000,Slussen,1.31845,0.51801,5473.75720,-89186.96413,True,False,-3.50323
Nyckelharpa,2.22951,-770.95732,1000.59239,-222.71685,-0.00000,Entrée,0.87497,-2.19684,5474.12818,-89185.95296,True,False,-4.45901
Dragspel,0.14749,-1504.49752,1000.50103,-14.66242,-0.00000,Lindstedsvägen 24,0.49309,-3.09619,5472.83685,-89186.28647,False,False,-0.29499
Nyckelharpa,2.06382,-240.84094,1000.47910,-206.16913,-0.00000,Slussen,1.52617,-2.06072,5480.57384,-89186.66038,True,False,-4.12764
Nyckelharpa,2.65599,198.18917,1000.23884,-265.37803,0.00000,N/A,2.84786,-2.15553,5472.75646,-89186.23647,True,False,-5.31198
Dragspel,-0.25155,960.09486,1000.90681,25.48437,0.00000,Brinnelvägen 8,-1.15314,1.48892,5473.43422,-89183.29758,False,False,0.50310
Dragspel,-0.71752,482.61551,1000.66886,72.02742,0.00000,Slussen,-0.99316,1.06836,5472.81607,-89185.50102,False,False,1.43503
Dragspel,-0.15999,-1171.68995,1001.24761,16.59928,-0.00000,Brinnelvägen 8,0.26686,-0.64989,5474.69186,-89185.47279,False,False,0.31999
Dragspel,1.07168,-99.30180,1001.17291,-106.70167,-0.00000,N/A,1.23372,-1.05631,5473.33852,-89187.42149,False,False,-2.14336
Dragspel,1.38297,-330.72069,1000.79261,-138.07425,-0.00000,Slussen,-0.56898,-0.42763,5473.77890,-89186.52887,True,False,-2.76594
Dragspel,0.48103,851.73152,1000.22782,-47.97794,0.00000,Entrée,-1.14988,0.46151,5472.55189,-89186.12753,True,False,-0.96207
Dragspel,2.09824,732.72719,1000.53726,-209.72782,0.00000,Slussen,2.12082,-1.73136,5473.91223,-89185.89899,True,False,-4.19649
Dragspel,1.36165,572.95854,1000.31311,-135.98525,0.00000,Slussen,-0.06079,-0.77939,5472.35738,-89187.28087,True,False,-2.72329
Dragspel,0.61870,-272.48331,1000.69017,-61.81563,-0.00000,N/A,2.55617,-0.01973,5473.22906,-89185.91640,False,False,-1.23740
Nyckelharpa,1.29127,-1240.62450,1000.71658,-128.87763,-0.00000,Brinnelvägen 8,0.48410,-1.48109,5474.55995,-89185.92298,False,False,-2.58254
Dragspel,1.98899,-2041.32452,1000.62574,-198.71497,-0.00000,KTH Biblioteket,2.75023,-1.43891,5473.58512,-89184.49816,False,False,-3.97797
Nyckelharpa,1.64965,-865.52171,1000.63697,-164.71705,-0.00000,Entrée,0.24417,-1.85693,5474.18058,-89186.16834,False,False,-3.29930
Dragspel,1.90874,272.97565,1001.00425,-190.41095,0.00000,N/A,1.79598,-2.02764,5472.14795,-89188.23757,True,False,-3.81748
Dragspel,1.38250,-909.53464,1000.51810,-137.84509,-0.00000,Entrée,1.68168,-1.30557,5474.22067,-89186.69431,False,False,-2.76501
Dragspel,1.32354,-379.25719,1000.66082,-131.83092,-0.00000,Slussen,0.91708,-1.78950,5473.05684,-89185.35149,False,False,-2.64708
Dragspel,1.61767,2088.33307,1000.39679,-161.43667,0.00000,KTH Biblioteket,1.47201,-2.36030,5473.35345,-89185.71170,True,True,-3.23534
Dragspel,1.68003,-379.87357,1001.12210,-167.41526,-0.00000,Slussen,0.15624,-3.09896,5472.78992,-89185.57941,True,False,-3.36006
Serpent,1.67212,-763.71184,1000.28932,-167.16139,-0.00000,Entrée,1.99941,-1.22487,5475.14497,-89185.54810,False,False,-3.34424
Nyckelharpa,0.57079,1529.74300,1000.43160,-56.88944,0.00000,Lindstedsvägen 24,1.84794,-1.45995,5473.79994,-89185.48786,True,False,-1.14159
Dragspel,0.86627,1191.27991,1000.04366,-86.59367,0.00000,Brinnelvägen 8,-2.16719,2.81267,5474.54389,-89183.95771,True,False,-1.73253
https://tunesfromtheaifrontiers.wordpress.com/2023/03/05/artifact-87-%e3%82%84-%e3%81%99%e3%82%89-%e3%82%8f%e3%81%a7-ya-sura-wade-feat-hatsune-miku-folk-rnn-v2-deguernel/
Serpent,2.34261,1053.99795,1000.90403,-233.84252,0.00000,Entrée,3.14843,-1.80170,5475.34503,-89184.20839,True,False,-4.68521
Serpent,1.56595,618.27715,1000.36638,-156.52192,0.00000,Slussen,1.30584,-0.54521,5476.00469,-89186.91189,True,False,-3.13190
Dragspel,0.30932,-1049.74523,1000.52425,-30.63608,-0.00000,Entrée,0.14546,0.26801,5474.08583,-89184.36592,False,False,-0.61865
Dragspel,2.54405,-975.88232,1001.20978,-253.86385,-0.00000,Brinnelvägen 8,2.18233,-0.62230,5475.96959,-89187.40191,True,False,-5.08811
Dragspel,0.60222,-1491.11644,1000.44242,-60.04879,-0.00000,Lindstedsvägen 24,-0.73440,0.84585,5471.19312,-89187.11742,False,False,-1.20444
Serpent,2.82994,759.86442,1000.59610,-282.70457,0.00000,Slussen,2.07509,-2.96398,5474.65500,-89185.71785,True,False,-5.65987
Serpent,0.46307,720.77824,1000.45534,-46.08257,0.00000,Entrée,0.01562,0.29015,5475.81563,-89182.00717,True,False,-0.92614
Dragspel,0.98873,2.22734,1000.51549,-98.62245,0.00000,N/A,0.72937,-1.26154,5475.33546,-89186.90749,False,False,-1.97746
Dragspel,0.43160,1473.53166,1000.82639,-42.89400,0.00000,Lindstedsvägen 24,0.37545,0.12590,5473.60629,-89186.05752,True,False,-0.86319
Dragspel,0.85328,318.91209,1000.85765,-84.79404,0.00000,Slussen,-2.17090,0.89487,5474.40964,-89184.64333,True,False,-1.70657
Serpent,1.71001,1168.90082,1000.70522,-170.60806,0.00000,Brinnelvägen 8,2.77918,-2.61612,5474.09362,-89185.54819,True,False,-3.42003
Nyckelharpa,0.81108,2104.33929,1000.56196,-80.93941,0.00000,KTH Biblioteket,1.10988,-1.79306,5474.01506,-89187.36222,True,True,-1.62215
Serpent,1.98354,-378.68558,1000.62650,-198.00385,-0.00000,Slussen,1.52963,-0.16281,5474.74100,-89185.30981,True,False,-3.96708
Serpent,0.47380,1121.01755,1000.43224,-47.26558,0.00000,Brinnelvägen 8,0.02794,-1.84786,5478.79152,-89186.49987,True,False,-0.94760
Nyckelharpa,1.66630,-509.38424,1000.24152,-166.40651,-0.00000,Slussen,2.14609,-0.48923,5480.28851,-89185.48420,True,False,-3.33260
Nyckelharpa,0.40854,2205.28565,1000.59841,-40.62171,0.00000,KTH Biblioteket,0.82803,-0.02442,5478.93046,-89187.15950,True,True,-0.81707
Nyckelharpa,1.30828,-374.08733,1000.24701,-130.70146,-0.00000,Slussen,0.01076,-0.60650,5474.89257,-89186.95422,False,False,-2.61655
Dragspel,1.31832,-1220.29368,1001.11453,-131.39040,-0.00000,Brinnelvägen 8,1.45160,-1.80640,5476.26887,-89185.96759,False,False,-2.63664
Nyckelharpa,-0.48626,1539.40678,1000.55059,48.81526,0.00000,Östra stationen,-0.77149,1.60074,5478.09837,-89185.68829,True,False,0.97253
Dragspel,0.90006,657.21986,1000.99323,-89.57477,0.00000,Slussen,1.80768,-0.61181,5472.52031,-89185.05569,True,False,-1.80012
Dragspel,0.90494,-1249.41306,1000.48479,-90.03374,-0.00000,Brinnelvägen 8,0.13564,-1.42358,5475.54337,-89186.28779,False,False,-1.80989
Serpent,0.82489,797.92351,1000.77806,-82.24648,0.00000,Entrée,0.73179,1.67376,5476.04147,-89184.96710,True,False,-1.64978
Dragspel,-0.00081,-1740.97022,1001.19617,0.59064,-0.00000,Östra stationen,0.61519,-1.06090,5474.82375,-89185.01400,False,False,0.00162
Dragspel,0.21496,877.25389,1000.94265,-21.09265,0.00000,Entrée,-0.29539,-1.15660,5472.09858,-89186.40235,True,False,-0.42993
Dragspel,1.34848,928.76222,1000.48350,-134.62213,0.00000,Entrée,-2.84650,1.08022,5473.61077,-89187.33774,True,False,-2.69696
Dragspel,0.80855,-333.68201,1000.69780,-80.78443,-0.00000,Slussen,0.56637,-3.46968,5476.71415,-89185.03165,False,False,-1.61710
Nyckelharpa,0.79861,292.14871,1000.53933,-79.71229,0.00000,Slussen,2.19922,-0.53354,5475.11551,-89187.88001,True,False,-1.59722
Nyckelharpa,1.24800,366.39742,1000.55078,-124.64368,0.00000,Slussen,0.98088,-0.69648,5472.81427,-89186.84717,True,False,-2.49600
Nyckelharpa,-1.08580,1170.79247,1000.26361,108.76783,0.00000,Lindstedsvägen 24,-1.11181,1.13115,5478.82450,-89186.64634,False,False,2.17161
Dragspel,2.14764,-183.23997,1000.31913,-214.52090,-0.00000,N/A,3.42073,-1.12012,5472.76691,-89185.95213,True,False,-4.29528
Nyckelharpa,0.27513,95.18017,1000.40146,-27.27368,0.00000,N/A,0.36447,-0.47665,5474.80902,-89185.60177,False,False,-0.55027
Nyckelharpa,0.76481,-205.09989,1000.53184,-76.30791,-0.00000,N/A,0.23230,0.06338,5481.37714,-89182.55453,False,False,-1.52963
Dragspel,0.94523,2685.07927,1000.89130,-94.32586,0.00001,KTH Biblioteket,0.37338,-2.63062,5473.96944,-89188.03825,True,True,-1.89046
Nyckelharpa,1.85254,1211.99463,1000.63602,-185.03887,0.00000,Brinnelvägen 8,1.92182,-0.81341,5479.61368,-89184.62454,True,False,-3.70507
Dragspel,-0.34072,189.21462,1000.90244,34.62073,0.00000,Slussen,-0.04551,1.08997,5474.84065,-89184.85168,False,False,0.68144
Dragspel,0.84156,376.34534,1000.09251,-84.10593,0.00000,Slussen,-0.31555,-1.01401,5474.55701,-89185.09669,True,False,-1.68313
Dragspel,1.28990,1039.38165,1000.38941,-128.86927,0.00000,Brinnelvägen 8,-0.05535,-1.14862,5470.10884,-89185.44545,True,False,-2.57980
Dragspel,1.10006,-1578.25213,1000.08329,-109.93366,-0.00000,Lindstedsvägen 24,0.39887,-1.75241,5472.96452,-89184.75603,False,False,-2.20012
Dragspel,3.28435,-991.48424,1000.25546,-328.25449,-0.00000,Brinnelvägen 8,2.67351,-2.42333,5476.44061,-89187.05294,True,False,-6.56870
Dragspel,-0.97321,1422.81808,1000.17825,97.35595,0.00000,Östra stationen,-0.53125,1.35188,5474.26793,-89184.51974,F,F,1.94643
Dragspel,0.84150,102.29583,1000.86888,-83.84618,0.00000,N/A,-0.08795,-1.82550,5475.21900,-89187.96224,False,False,-1.68300
Dragspel,-0.28670,756.83540,1000.14055,28.69403,0.00000,Entrée,-0.15342,-1.11578,5474.39487,-89186.08918,False,False,0.57340
Nyckelharpa,1.06962,-22.29950,1000.39709,-106.79295,-0.00000,N/A,0.69793,-1.65129,5479.31136,-89187.03904,True,False,-2.13925
Dragspel,-0.18548,-479.73929,1000.53972,19.04467,-0.00000,Slussen,-2.39093,0.95855,5475.67771,-89186.73836,False,False,0.37097
Serpent,1.95946,-2336.94893,1000.73707,-195.56873,-0.00000,KTH Biblioteket,-0.25586,-2.15002,5479.09500,-89187.88361,False,False,-3.91892
Serpent,1.68058,-1323.61879,1000.51561,-167.98410,-0.00000,Lindstedsvägen 24,2.69212,-3.05248,5474.21257,-89186.16354,False,False,-3.36115
Nyckelharpa,2.24821,-1633.95110,1000.19389,-224.64886,-0.00000,Östra stationen,3.30438,-3.22181,5478.18368,-89186.39187,False,False,-4.49641
Dragspel,0.80533,545.80472,1000.64945,-80.06799,0.00000,Slussen,0.80751,-2.17231,5476.70392,-89185.49297,True,False,-1.61066
Dragspel,2.14094,-916.77926,1001.04389,-213.63243,-0.00000,Brinnelvägen 8,2.12759,-3.64807,5475.16270,-89183.94040,True,False,-4.28189
Dragspel,1.95133,-18.61140,1000.52505,-194.61706,-0.00000,N/A,3.21242,-0.71348,5474.87124,-89186.39998,True,False,-3.90266
Dragspel,0.81763,-453.99884,1000.93407,-81.24891,-0.00000,Slussen,0.86397,-2.64716,5474.91788,-89186.09453,False,False,-1.63525
Nyckelharpa,2.22094,-222.58903,1000.64767,-221.87846,-0.00000,Slussen,2.46254,-1.90444,5477.47247,-89186.06715,True,False,-4.44188
Serpent,1.85755,895.14771,1000.60391,-185.40612,0.00000,Entrée,1.55168,-3.88993,5474.84386,-89184.10045,True,False,-3.71510
Serpent,0.73420,-604.55756,1000.67194,-73.23916,-0.00000,Slussen,1.68781,-0.48845,5473.80362,-89186.79002,False,False,-1.46841
Dragspel,0.29757,595.31399,1000.58780,-29.59525,0.00000,Slussen,-1.20582,-0.02875,5473.72512,-89185.24534,False,False,-0.59514
Nyckelharpa,0.95354,-1082.43944,1000.47270,-95.19124,-0.00000,Brinnelvägen 8,1.21083,-1.10468,5473.38996,-89187.09909,False,False,-1.90708
Dragspel,1.67196,520.35632,1000.42360,-167.04761,0.00000,Slussen,1.76824,-2.41511,5474.40979,-89183.12413,True,False,-3.34391
Dragspel,1.41844,2525.74026,1000.71845,-141.30298,0.00001,KTH Biblioteket,1.70160,1.42110,5475.16788,-89186.50628,True,True,-2.83688
Nyckelharpa,-1.57793,1255.14973,1000.38531,157.93885,0.00000,Lindstedsvägen 24,-2.49969,1.88022,5475.44772,-89187.07139,False,False,3.15586
Serpent,2.21835,-34.33010,1000.50355,-221.73401,-0.00000,N/A,2.62782,-3.22253,5474.27908,-89186.74035,True,False,-4.43669
Dragspel,-0.12689,421.29308,1000.19165,12.77297,0.00000,Slussen,1.51109,-0.49494,5474.34688,-89186.47652,False,False,0.25377
Dragspel,1.85675,160.73405,1000.22518,-185.64685,0.00000,N/A,3.08843,-3.86560,5473.05933,-89185.58111,True,False,-3.71349
Dragspel,1.32959,-555.06313,1001.09695,-132.44089,-0.00000,Slussen,2.22273,-2.17099,5475.18795,-89187.79794,False,False,-2.65919
Dragspel,2.82698,-214.42672,1000.99641,-282.31467,-0.00000,Slussen,3.61889,-2.04042,5475.05298,-89184.85953,True,False,-5.65396
Serpent,-0.46363,2570.09941,1000.56718,46.40674,0.00001,KTH Biblioteket,-2.79946,-1.40210,5478.64992,-89187.53034,True,True,0.92726
Dragspel,-0.06733,22.39824,1000.63355,6.95737,0.00000,N/A,1.27043,0.32857,5473.57241,-89186.06599,False,False,0.13467
Serpent,2.78998,-1687.72497,1000.27169,-278.96865,-0.00000,Östra stationen,3.93181,-2.14633,5473.91000,-89186.25850,True,False,-5.57995
Dragspel,1.74219,568.12224,1000.90566,-174.00469,0.00000,Slussen,1.76967,-2.57820,5472.61435,-89187.59752,True,False,-3.48438
Dragspel,0.21816,336.41654,1000.94036,-21.51740,0.00000,Slussen,1.25617,-0.93470,5473.95677,-89186.10072,False,False,-0.43631
Nyckelharpa,2.70262,-132.03571,1000.38284,-270.07601,-0.00000,Slussen,3.36026,-2.03312,5478.98402,-89187.20085,True,False,-5.40525
Dragspel,-0.13499,1563.89133,1000.73602,13.89298,0.00000,Östra stationen,0.85602,-1.02980,5472.84940,-89187.85695,True,False,0.26998
Nyckelharpa,0.03158,30.86586,1000.38131,-2.88764,0.00000,N/A,-1.11194,1.05619,5474.57917,-89185.25555,False,False,-0.06317
Dragspel,0.97462,-165.53580,1001.24641,-96.90570,-0.00000,N/A,2.20316,-0.88402,5476.21666,-89185.09326,False,False,-1.94924
Serpent,0.25274,1546.76733,1000.54651,-25.19319,0.00000,Östra stationen,3.37872,2.57655,5473.97715,-89184.84581,True,False,-0.50549
Dragspel,0.58828,-599.65487,1000.87185,-58.50600,-0.00000,Slussen,0.07891,-0.63378,5472.56522,-89185.38608,False,False,-1.17655
Dragspel,2.55663,782.93849,1000.45116,-255.51956,0.00000,Slussen,4.19773,-2.96440,5474.84672,-89185.18082,True,False,-5.11326
Serpent,0.54561,558.86605,1000.40635,-54.31610,0.00000,Slussen,-0.09848,0.35160,5476.35244,-89183.02237,True,False,-1.09122
Serpent,0.90434,-636.42008,1000.46242,-90.30389,-0.00000,Slussen,3.52592,-0.30086,5475.44482,-89187.14483,False,False,-1.80867
Dragspel,1.29336,-453.88553,1000.22198,-129.25212,-0.00000,Slussen,3.06254,-1.38997,5475.74012,-89185.83055,False,False,-2.58672
Nyckelharpa,1.00981,-1824.98953,1000.57961,-100.81072,-0.00000,Östra stationen,1.06840,-1.02392,5479.07157,-89185.88280,False,False,-2.01961
Dragspel,0.80411,1015.58210,1000.50316,-80.33386,0.00000,Brinnelvägen 8,2.56630,-4.24700,5471.50197,-89185.64597,True,False,-1.60821
Nyckelharpa,?,1007.01884,1000.61237,-172.61898,0.00000,Entrée,1.72362,-0.92353,5475.40569,-89185.88356,True,False,-3.45545
Dragspel,1.51163,149.27585,1000.46502,-150.78529,0.00000,N/A,1.50677,-2.28589,5476.40962,-89187.73758,True,False,-3.02326
Dragspel,0.90285,-727.49862,1000.75506,-89.94977,-0.00000,Entrée,0.24761,-2.20128,5473.42506,-89185.02214,False,False,-1.80569
Dragspel,2.56664,-583.88315,1001.05962,-256.19636,-0.00000,Entrée,1.97559,-2.64007,5475.79504,-89186.19891,True,False,-5.13329
Dragspel,0.98797,713.16096,1000.18226,-98.61715,0.00000,Entrée,2.02844,-4.12839,5473.22633,-89185.30559,True,False,-1.97594
Nyckelharpa,2.14907,822.50780,1000.32462,-214.70660,0.00000,Entrée,1.99452,-3.11376,5476.23849,-89186.02929,True,False,-4.29814
Serpent,2.02055,-1324.64095,1000.33518,-201.86310,-0.00000,Lindstedsvägen 24,2.98682,0.09090,5474.45657,-89183.73880,False,False,-4.04110
Dragspel,-0.18700,-66.30624,1000.66876,19.02227,-0.00000,N/A,-3.06494,2.60477,5474.07082,-89187.10311,False,False,0.37400
Dragspel,0.76912,-1026.38323,1000.44667,-76.82760,-0.00000,Brinnelvägen 8,1.73245,0.88189,5474.03224,-89186.62682,False,False,-1.53824
Serpent,1.04252,1238.02313,1000.38219,-104.21621,0.00000,Brinnelvägen 8,1.79026,-1.12511,5473.56877,-89184.79439,True,False,-2.08504
Dragspel,1.88575,1153.72091,1000.34273,-188.47680,0.00000,Brinnelvägen 8,2.15329,-4.32530,5473.46432,-89184.89020,True,False,-3.77149
Dragspel,1.39650,-276.15957,1000.34885,-139.36101,-0.00000,Slussen,-0.33551,-0.38313,5473.74020,-89184.98279,True,False,-2.79299
Dragspel,1.37048,-1566.97879,1000.67356,-136.80561,-0.00000,Östra stationen,4.83552,-2.54360,5471.87418,-89184.44176,False,False,-2.74097
Serpent,-0.72493,618.91066,1000.47785,72.68193,0.00000,Entrée,-1.68497,0.90583,5475.80622,-89184.99794,False,False,1.44986
Serpent,2.61246,48.40083,1000.67818,-261.03129,0.00000,N/A,2.62652,-0.56172,5473.97973,-89188.03699,True,False,-5.22492
Dragspel,1.17982,1472.81549,1000.31617,-117.67438,0.00000,Lindstedsvägen 24,1.89000,-3.88750,5475.02518,-89186.99519,True,False,-2.35965
Dragspel,2.07218,-1367.60407,1000.86409,-206.70199,-0.00000,Lindstedsvägen 24,1.43763,-1.46328,5473.15107,-89186.70934,False,False,-4.14435
Nyckelharpa,0.83220,1590.65509,1000.19198,-83.10229,0.00000,Östra stationen,0.51187,-0.59640,5473.97859,-89186.74192,True,False,-1.66440
Nyckelharpa,1.29901,-255.13644,1000.63327,-129.71468,-0.00000,N/A,0.84476,-0.60879,5479.47888,-89187.83101,True,False,-2.59803
Dragspel,0.27039,496.52006,1001.10437,-26.59566,0.00000,Slussen,1.57482,-0.68825,5473.77435,-89187.25330,False,False,-0.54079
Serpent,1.25136,363.97525,1000.24466,-125.07559,0.00000,Slussen,0.11984,-1.37460,5475.52344,-89186.30459,True,False,-2.50272
